Date,Time,Open,High,Low,Close,EMA,Super Trend UP,Super Trend DN,EMA 100
12-Mar-26,13.50,143.79,143.79,143.51,143.53,146.10587090698144,143.18196284819956,,146.10587090698144
12-Mar-26,13.55,143.52,143.53,143.25,143.26,146.10018485122322,143.18196284819956,,146.10018485122322
12-Mar-26,14.00,143.27,143.49,143.27,143.42,146.09482983653547,143.18196284819956,,146.09482983653547
12-Mar-26,14.05,143.27,143.51,143.2,143.2,146.0890459607382,143.18196284819956,,146.0890459607382
12-Mar-26,14.10,143.2,143.31,142.86,143.3,146.0834734413361,143.18196284819956,,146.0834734413361
12-Mar-26,14.15,143.3,143.3,143.17,143.21,146.0777322356591,143.18196284819956,,146.0777322356591
12-Mar-26,14.20,143.21,143.34,143.03,143.11,146.07180270072274,,144.0097151144328,146.07180270072274
12-Mar-26,14.25,143.11,143.2,142.71,142.86,146.06538551250952,,143.89140731842147,146.06538551250952
12-Mar-26,14.30,142.83,142.87,142.75,142.8,146.05886126573128,,143.68876658657936,146.05886126573128
12-Mar-26,14.35,142.88,142.88,142.74,142.75,146.05225015431122,,143.6428899279214,146.05225015431122
12-Mar-26,14.40,142.75,142.8,142.25,142.26,146.04467323092598,,143.43960093512928,146.04467323092598
12-Mar-26,14.45,142.3,142.41,142.26,142.37,146.03733122646858,,143.20314084161632,146.03733122646858
12-Mar-26,14.50,142.37,142.5,142.05,142.44,146.0301437514906,,143.1913267574547,146.0301437514906
12-Mar-26,14.55,142.45,142.8,142.21,142.6,146.0232903174217,,143.1913267574547,146.0232903174217
12-Mar-26,15.00,142.67,142.67,142.0,142.48,146.01621081628798,,143.1913267574547,146.01621081628798
12-Mar-26,15.05,142.35,142.49,142.0,142.15,146.00848611935234,,143.1913267574547,146.00848611935234
12-Mar-26,15.10,142.16,142.41,142.02,142.39,146.00125637685613,,143.1913267574547,146.00125637685613
12-Mar-26,15.15,142.42,143.23,142.35,143.23,145.9957194010782,142.0185926815785,,145.9957194010782
12-Mar-26,15.20,143.03,143.23,142.71,142.85,145.98943424742967,142.0185926815785,,145.98943424742967
12-Mar-26,15.25,142.79,143.0,142.7,142.7,145.982861951231,142.0185926815785,,145.982861951231
13-Mar-26,09.15,142.42,143.0,141.75,142.02,145.97494414513463,142.0185926815785,,145.97494414513463
13-Mar-26,09.20,142.0,142.07,141.2,141.25,145.9655036972922,,143.2678776905269,145.9655036972922
13-Mar-26,09.25,141.4,141.45,141.0,141.39,145.95636183176316,,142.8295899214742,145.95636183176316
13-Mar-26,09.30,141.39,141.52,141.06,141.19,145.9468386313001,,142.8295899214742,145.9468386313001
13-Mar-26,09.35,141.19,141.19,140.7,140.8,145.93655523743138,,142.5159178363941,145.93655523743138
13-Mar-26,09.40,140.8,140.81,140.6,140.69,145.92607260958437,,142.18182605275467,145.92607260958437
13-Mar-26,09.45,140.6,140.7,140.51,140.57,145.91537116580898,,141.9911434474792,145.91537116580898
13-Mar-26,09.50,140.55,140.55,140.25,140.31,145.90417162302015,,141.74352910273132,145.90417162302015
13-Mar-26,09.55,140.25,140.66,140.05,140.66,145.89369375763948,,141.74352910273132,145.89369375763948
13-Mar-26,10.00,140.45,140.8,140.2,140.58,145.8830769868949,,141.74352910273132,145.8830769868949
13-Mar-26,10.05,140.53,140.63,140.4,140.52,145.8723615483597,,141.74352910273132,145.8723615483597
13-Mar-26,10.10,140.57,140.59,140.23,140.33,145.86128789891242,,141.740796444302,145.86128789891242
13-Mar-26,10.15,140.41,140.41,139.89,140.11,145.84979681419932,,141.5037167998718,145.84979681419932
13-Mar-26,10.20,140.04,140.32,139.65,139.7,145.83750950787726,,141.40434511988465,145.83750950787726
13-Mar-26,10.25,139.41,140.09,139.3,140.02,145.8258861122571,,141.20941060789616,145.8258861122571
13-Mar-26,10.30,140.02,140.1,139.66,139.74,145.8137264996452,,141.20941060789616,145.8137264996452
13-Mar-26,10.35,139.73,140.21,139.67,140.21,145.80253024290266,,141.20941060789616,145.80253024290266
13-Mar-26,10.40,140.12,140.12,139.5,139.7,145.79033737528448,,141.20941060789616,145.79033737528448
13-Mar-26,10.45,139.7,139.94,139.55,139.6,145.77796906884035,,141.20941060789616,145.77796906884035
13-Mar-26,10.50,139.68,140.42,139.68,140.22,145.76686423553596,,141.20941060789616,145.76686423553596
13-Mar-26,10.55,140.22,140.22,139.9,140.15,145.75564172957087,,141.20941060789616,145.75564172957087
13-Mar-26,11.00,140.2,140.2,139.98,140.2,145.744541546295,,141.20941060789616,145.744541546295
13-Mar-26,11.05,140.19,140.19,140.05,140.05,145.73316384090782,,141.20941060789616,145.73316384090782
13-Mar-26,11.10,140.14,140.19,140.05,140.1,145.72190876829862,,141.20941060789616,145.72190876829862
13-Mar-26,11.15,140.1,140.19,140.05,140.09,145.710656203327,,141.20941060789616,145.710656203327
13-Mar-26,11.20,140.25,140.4,140.15,140.4,145.70004550162204,,141.20941060789616,145.70004550162204
13-Mar-26,11.25,140.3,140.65,140.28,140.65,145.6899555006198,,141.20941060789616,145.6899555006198
13-Mar-26,11.30,140.63,140.71,140.5,140.66,145.6799056394797,,141.20941060789616,145.6799056394797
13-Mar-26,11.35,140.66,140.74,140.52,140.66,145.66987585798225,,141.20941060789616,145.66987585798225
13-Mar-26,11.40,140.66,140.96,140.6,140.69,145.6599260560682,,141.20941060789616,145.6599260560682
13-Mar-26,11.45,140.66,140.7,140.51,140.6,145.64981631369844,,141.20941060789616,145.64981631369844
13-Mar-26,11.50,140.6,140.7,140.54,140.69,145.63990659079394,,141.20941060789616,145.63990659079394
13-Mar-26,11.55,140.65,140.75,140.49,140.6,145.6298368473558,,141.20941060789616,145.6298368473558
13-Mar-26,12.00,140.63,140.63,140.52,140.6,145.61978722328516,,141.20941060789616,145.61978722328516
13-Mar-26,12.05,140.61,140.61,140.56,140.57,145.60969773832355,,141.20941060789616,145.60969773832355
13-Mar-26,12.10,140.57,140.7,140.57,140.65,145.5997882523329,,141.20941060789616,145.5997882523329
13-Mar-26,12.15,140.7,140.8,140.67,140.69,145.58997848559497,,141.20941060789616,145.58997848559497
13-Mar-26,12.20,140.7,140.7,140.47,140.6,145.58000849861077,,141.20941060789616,145.58000849861077
13-Mar-26,12.25,140.6,140.61,140.49,140.6,145.57005843168048,,141.20941060789616,145.57005843168048
13-Mar-26,12.30,140.54,140.61,140.54,140.56,145.56004832492388,,141.20941060789616,145.56004832492388
13-Mar-26,12.35,140.6,140.64,140.42,140.61,145.55015811848048,,141.17549509873223,145.55015811848048
13-Mar-26,12.40,140.53,140.63,140.42,140.49,145.54004791244955,,141.168945588859,145.54004791244955
13-Mar-26,12.45,140.6,140.61,140.52,140.61,145.53019766687024,,141.168945588859,145.53019766687024
13-Mar-26,12.50,140.6,140.61,140.28,140.6,145.5203471220813,,141.0979959269758,145.5203471220813
13-Mar-26,12.55,140.57,140.61,140.49,140.59,145.5104962786805,,141.0979959269758,145.5104962786805
13-Mar-26,13.00,140.64,140.64,140.5,140.6,145.50068509730454,,141.0979959269758,145.50068509730454
13-Mar-26,13.05,140.6,140.79,140.53,140.79,145.49127313906817,,141.0979959269758,145.49127313906817
13-Mar-26,13.10,140.73,140.84,140.65,140.7,145.48170016576333,,141.0979959269758,145.48170016576333
13-Mar-26,13.15,140.72,140.75,140.56,140.6,145.4719465190785,,141.0979959269758,145.4719465190785
13-Mar-26,13.20,140.68,140.68,140.5,140.61,145.4622323402192,,141.0979959269758,145.4622323402192
13-Mar-26,13.25,140.61,140.74,140.55,140.74,145.45279731056843,,141.0979959269758,145.45279731056843
13-Mar-26,13.30,140.69,140.84,140.65,140.7,145.4433012120458,,141.0979959269758,145.4433012120458
13-Mar-26,13.35,140.65,140.7,140.52,140.6,145.43362428654723,,141.0979959269758,145.43362428654723
13-Mar-26,13.40,140.7,140.7,140.46,140.62,145.42400665560507,,141.0979959269758,145.42400665560507
13-Mar-26,13.45,140.63,140.63,140.0,140.2,145.4135690798696,,141.0482497881502,145.4135690798696
13-Mar-26,13.50,140.2,140.35,140.0,140.32,145.40339211867106,,140.9399248093352,145.40339211867106
13-Mar-26,13.55,140.32,140.5,140.17,140.4,145.39339533122117,,140.9399248093352,145.39339533122117
13-Mar-26,14.00,140.5,140.7,140.46,140.57,145.38375817771222,,140.9399248093352,145.38375817771222
13-Mar-26,14.05,140.57,140.9,140.57,140.63,145.37426015937513,,140.9399248093352,145.37426015937513
13-Mar-26,14.10,140.63,140.7,140.44,140.59,145.36470119801774,,140.9399248093352,145.36470119801774
13-Mar-26,14.15,140.64,140.7,140.42,140.7,145.355381115704,,140.9399248093352,145.355381115704
13-Mar-26,14.20,140.7,140.84,140.61,140.7,145.34607965493336,,140.9399248093352,145.34607965493336
13-Mar-26,14.25,140.63,140.8,140.61,140.74,145.33687669857986,,140.9399248093352,145.33687669857986
13-Mar-26,14.30,140.71,141.16,140.62,141.0,145.328211610271,140.14731853477338,,145.328211610271
13-Mar-26,14.35,141.0,141.0,140.76,140.95,145.319463934726,140.14731853477338,,145.319463934726
13-Mar-26,14.40,140.9,141.13,140.68,141.13,145.31109337741387,140.14731853477338,,145.31109337741387
13-Mar-26,14.45,141.15,141.25,140.78,140.92,145.30231996407238,140.14731853477338,,145.30231996407238
13-Mar-26,14.50,140.9,141.07,140.83,140.9,145.29352411998832,140.14731853477338,,145.29352411998832
13-Mar-26,14.55,140.83,140.83,140.6,140.66,145.28426632953878,140.14731853477338,,145.28426632953878
13-Mar-26,15.00,140.66,140.66,140.4,140.4,145.2745075556536,140.14731853477338,,145.2745075556536
13-Mar-26,15.05,140.4,140.57,140.1,140.28,145.26452851957836,140.14731853477338,,145.26452851957836
13-Mar-26,15.10,140.28,140.42,140.0,140.39,145.25478920185694,140.14731853477338,,145.25478920185694
13-Mar-26,15.15,140.29,140.39,140.0,140.0,145.24429012253256,,141.20051618242942,145.24429012253256
13-Mar-26,15.20,140.0,140.0,139.8,139.87,145.23355228012989,,140.86761810776784,145.23355228012989
13-Mar-26,15.25,139.99,140.0,139.7,139.77,145.222636091758,,140.81085629699106,145.222636091758
16-Mar-26,09.15,141.25,141.28,138.53,139.15,145.21050295271354,,140.81085629699106,145.21050295271354
16-Mar-26,09.20,139.07,139.12,138.41,138.79,145.19767477498584,,140.50779360056274,145.19767477498584
16-Mar-26,09.25,138.85,138.86,138.43,138.54,145.18437272748338,,140.3425142405065,145.18437272748338
16-Mar-26,09.30,138.67,139.0,138.52,138.91,145.17183651823763,,140.3425142405065,145.17183651823763
16-Mar-26,09.35,138.99,139.7,138.92,139.41,145.16032435736204,,140.3425142405065,145.16032435736204
16-Mar-26,09.40,139.35,140.3,139.35,140.07,145.15015387912555,,140.3425142405065,145.15015387912555
16-Mar-26,09.45,140.22,140.4,140.03,140.03,145.13992380144498,,140.3425142405065,145.13992380144498
16-Mar-26,09.50,140.24,140.28,139.55,139.65,145.12895492272082,,140.3425142405065,145.12895492272082
16-Mar-26,09.55,139.56,139.73,139.53,139.6,145.11790805973837,,140.3425142405065,145.11790805973837
16-Mar-26,10.00,139.62,139.75,139.06,139.38,145.10644370797067,,140.3425142405065,145.10644370797067
16-Mar-26,10.05,139.35,139.79,139.0,139.0,145.09424302124145,,140.3425142405065,145.09424302124145
16-Mar-26,10.10,138.95,139.0,138.7,138.75,145.0815672110092,,140.3425142405065,145.0815672110092
16-Mar-26,10.15,138.75,138.9,138.67,138.83,145.06907656723095,,140.3425142405065,145.06907656723095
16-Mar-26,10.20,138.83,138.83,138.54,138.75,145.0564510396241,,140.217901096702,145.0564510396241
16-Mar-26,10.25,138.58,138.76,138.58,138.75,145.04385073784664,,140.10361098703183,145.04385073784664
16-Mar-26,10.30,138.75,139.06,138.66,139.06,145.0318949921167,,140.10361098703183,145.0318949921167
16-Mar-26,10.35,139.04,139.16,138.54,138.75,145.0193437533712,,140.10361098703183,145.0193437533712
16-Mar-26,10.40,138.75,138.76,138.61,138.75,145.0068175920258,,140.03970240954618,145.0068175920258
16-Mar-26,10.45,138.75,138.76,138.56,138.75,144.9943164579758,,139.93923216859156,144.9943164579758
16-Mar-26,10.50,138.75,138.76,138.61,138.71,144.9817603811367,,139.8813089517324,144.9817603811367
16-Mar-26,10.55,138.75,138.9,138.63,138.87,144.96954907168387,,139.8813089517324,144.96954907168387
16-Mar-26,11.00,138.87,139.6,138.72,139.6,144.95882070191027,,139.8813089517324,144.95882070191027
16-Mar-26,11.05,139.63,139.9,139.58,139.66,144.9482336475608,,139.8813089517324,144.9482336475608
16-Mar-26,11.10,139.66,139.66,139.25,139.34,144.93702838552773,,139.8813089517324,144.93702838552773
16-Mar-26,11.15,139.26,139.93,139.25,139.9,144.92696439274945,138.4686807741871,,144.92696439274945
16-Mar-26,11.20,139.89,139.89,139.57,139.7,144.91652090744927,138.4686807741871,,144.91652090744927
16-Mar-26,11.25,139.75,140.19,139.7,140.18,144.90705732921262,138.61988045594413,,144.90705732921262
16-Mar-26,11.30,140.16,140.25,140.0,140.16,144.89757269918422,138.85739241034972,,144.89757269918422
16-Mar-26,11.35,140.02,140.19,139.5,139.65,144.8870880384466,138.85739241034972,,144.8870880384466
16-Mar-26,11.40,139.53,139.7,139.5,139.51,144.87634460580233,138.85739241034972,,144.87634460580233
16-Mar-26,11.45,139.57,139.57,139.33,139.33,144.86526299819832,138.85739241034972,,144.86526299819832
16-Mar-26,11.50,139.53,139.7,139.31,139.35,144.85424349170842,138.85739241034972,,144.85424349170842
16-Mar-26,11.55,139.27,139.44,139.1,139.38,144.84330594227444,138.85739241034972,,144.84330594227444
16-Mar-26,12.00,139.5,139.7,139.5,139.66,144.83294968664552,138.85739241034972,,144.83294968664552
16-Mar-26,12.05,139.62,139.62,139.2,139.33,144.8219547821767,138.85739241034972,,144.8219547821767
16-Mar-26,12.10,139.35,139.49,139.23,139.26,144.81084198540913,138.85739241034972,,144.81084198540913
16-Mar-26,12.15,139.36,139.42,139.05,139.14,144.79951163179192,138.85739241034972,,144.79951163179192
16-Mar-26,12.20,139.1,139.1,139.05,139.1,144.78812399616396,138.85739241034972,,144.78812399616396
16-Mar-26,12.25,139.17,139.3,139.02,139.12,144.7767990730947,138.85739241034972,,144.7767990730947
16-Mar-26,12.30,139.12,139.18,138.88,138.88,144.76501725676485,138.85739241034972,,144.76501725676485
16-Mar-26,12.35,138.76,138.95,138.69,138.86,144.7532190204876,138.85739241034972,,144.7532190204876
16-Mar-26,12.40,138.86,138.87,138.66,138.66,144.74104475671038,,139.72683429491104,144.74104475671038
16-Mar-26,12.45,138.75,138.75,138.63,138.63,144.7288348770766,,139.59165086541995,144.7288348770766
16-Mar-26,12.50,138.76,138.78,138.6,138.78,144.71694909310642,,139.55548577887797,144.71694909310642
16-Mar-26,12.55,138.75,138.8,138.67,138.8,144.70512701699633,,139.5529372009902,144.70512701699633
16-Mar-26,13.00,138.74,138.89,138.7,138.75,144.69322866131802,,139.5529372009902,144.69322866131802
16-Mar-26,13.05,138.75,138.79,138.6,138.79,144.68143399865804,,139.46582913280204,144.68143399865804
16-Mar-26,13.10,138.8,138.8,138.66,138.75,144.6695829816777,,139.46574621952186,144.6695829816777
16-Mar-26,13.15,138.72,138.78,138.7,138.7,144.65765574295307,,139.42617159756966,144.65765574295307
16-Mar-26,13.20,138.77,138.88,138.67,138.72,144.6457922949152,,139.42617159756966,144.6457922949152
16-Mar-26,13.25,138.67,138.72,138.41,138.41,144.63333316945082,,139.27049899403144,144.63333316945082
16-Mar-26,13.30,138.41,138.54,138.41,138.42,144.620918917364,,139.14894909462828,144.620918917364
16-Mar-26,13.35,138.43,138.51,138.41,138.45,144.60858940903762,,139.09655418516545,144.60858940903762
16-Mar-26,13.40,138.46,138.5,138.41,138.41,144.59620461501356,,139.0548987666489,144.59620461501356
16-Mar-26,13.45,138.41,138.51,138.1,138.1,144.58322518521334,,138.96790888998402,144.58322518521334
16-Mar-26,13.50,138.01,138.14,137.5,137.69,144.5694525075206,,138.60861800098562,144.5694525075206
16-Mar-26,13.55,137.65,137.89,137.5,137.86,144.55604700800507,,138.52175620088704,144.55604700800507
16-Mar-26,14.00,137.94,137.94,137.68,137.76,144.54246849250455,,138.52175620088704,144.54246849250455
16-Mar-26,14.05,137.84,137.94,137.73,137.82,144.52903698702502,,138.52175620088704,144.52903698702502
16-Mar-26,14.10,137.75,137.97,137.75,137.84,144.51567227776025,,138.52175620088704,144.51567227776025
16-Mar-26,14.15,137.74,138.06,137.71,138.06,144.50277383165084,,138.52175620088704,144.50277383165084
16-Mar-26,14.20,138.05,138.15,137.88,138.05,144.48988117664254,,138.52175620088704,144.48988117664254
16-Mar-26,14.25,138.07,138.53,137.9,138.4,144.47771358188402,,138.52175620088704,144.47771358188402
16-Mar-26,14.30,138.53,138.7,138.51,138.59,144.46594991838376,137.68535420405993,,144.46594991838376
16-Mar-26,14.35,138.59,138.9,138.59,138.9,144.45482913932605,137.82431878365395,,144.45482913932605
16-Mar-26,14.40,138.87,139.2,138.67,138.8,144.44353077940733,137.94738690528857,,144.44353077940733
16-Mar-26,14.45,138.78,139.11,138.78,139.0,144.4326545940339,137.95714821475968,,144.4326545940339
16-Mar-26,14.50,138.5,138.5,138.02,138.02,144.41984209734252,137.95714821475968,,144.41984209734252
16-Mar-26,14.55,138.1,138.29,138.0,138.0,144.40701524000517,137.95714821475968,,144.40701524000517
16-Mar-26,15.00,138.02,138.1,138.0,138.07,144.39435387089426,137.95714821475968,,144.39435387089426
16-Mar-26,15.05,138.04,138.12,138.0,138.01,144.38159791910425,137.95714821475968,,144.38159791910425
16-Mar-26,15.10,138.12,138.12,138.0,138.07,144.3689873338513,137.95714821475968,,144.3689873338513
16-Mar-26,15.15,138.03,138.32,138.0,138.32,144.35690144507237,137.95714821475968,,144.35690144507237
16-Mar-26,15.20,138.28,138.4,138.1,138.15,144.3445000435837,137.95714821475968,,144.3445000435837
16-Mar-26,15.25,138.19,138.3,138.0,138.11,144.33204350004007,137.95714821475968,,144.33204350004007
17-Mar-26,09.15,139.09,139.26,138.25,138.35,144.32009136517485,137.95714821475968,,144.32009136517485
17-Mar-26,09.20,138.41,139.65,138.27,139.35,144.310161112697,137.95714821475968,,144.310161112697
17-Mar-26,09.25,139.2,139.49,139.11,139.41,144.30037058100328,137.95714821475968,,144.30037058100328
17-Mar-26,09.30,139.41,139.47,139.12,139.28,144.29033987055172,137.95714821475968,,144.29033987055172
17-Mar-26,09.35,139.2,139.45,139.14,139.34,144.28044908159956,137.95714821475968,,144.28044908159956
17-Mar-26,09.40,139.34,139.36,139.1,139.14,144.27017845406388,137.95714821475968,,144.27017845406388
17-Mar-26,09.45,139.22,139.3,139.05,139.2,144.26004822738244,137.95714821475968,,144.26004822738244
17-Mar-26,09.50,139.23,139.39,139.2,139.36,144.25025792123384,138.11862863764685,,144.25025792123384
17-Mar-26,09.55,139.36,139.36,139.25,139.35,144.2404671961165,138.21326577388217,,144.2404671961165
17-Mar-26,10.00,139.3,139.3,138.75,139.09,144.23017655236802,138.21326577388217,,144.23017655236802
17-Mar-26,10.05,139.13,140.36,139.13,140.29,144.2223040717439,138.31769527684455,,144.2223040717439
17-Mar-26,10.10,140.27,140.4,140.0,140.33,144.21452724043172,138.79542574916007,,144.21452724043172
17-Mar-26,10.15,140.33,140.46,140.16,140.4,144.20690580738392,138.9558831742441,,144.20690580738392
17-Mar-26,10.20,140.41,140.6,140.34,140.4,144.19929960197456,139.17329485681967,,144.19929960197456
17-Mar-26,10.25,140.4,140.4,140.11,140.13,144.19116913323936,139.17329485681967,,144.19116913323936
17-Mar-26,10.30,140.1,140.99,139.91,140.59,144.183973990116,139.17329485681967,,144.183973990116
17-Mar-26,10.35,140.65,140.79,140.42,140.79,144.17719282330256,139.18663195062152,,144.17719282330256
17-Mar-26,10.40,140.78,141.85,140.78,141.8,144.17244318729198,139.7174687555594,,144.17244318729198
17-Mar-26,10.45,141.8,142.11,141.52,141.85,144.16780294116353,140.20022188000345,,144.16780294116353
17-Mar-26,10.50,141.99,142.15,141.6,141.64,144.16275238583654,140.2566996920031,,144.16275238583654
17-Mar-26,10.55,141.69,141.82,141.56,141.56,144.15755208136935,140.2566996920031,,144.15755208136935
17-Mar-26,11.00,141.58,141.9,141.43,141.9,144.15304148780018,140.2566996920031,,144.15304148780018
17-Mar-26,11.05,141.9,141.9,141.5,141.61,144.14796048582656,140.2566996920031,,144.14796048582656
17-Mar-26,11.10,141.66,141.66,141.52,141.58,144.14282969564508,140.2566996920031,,144.14282969564508
17-Mar-26,11.15,141.58,141.65,141.25,141.45,144.1374494165329,140.2566996920031,,144.1374494165329
17-Mar-26,11.20,141.45,141.45,140.7,140.7,144.13058138573064,140.2566996920031,,144.13058138573064
17-Mar-26,11.25,140.57,140.63,140.11,140.11,144.1225482560888,,141.85478950858396,144.1225482560888
17-Mar-26,11.30,140.19,140.45,140.19,140.38,144.11507063719552,,141.75831055772554,144.11507063719552
17-Mar-26,11.35,140.26,140.4,140.15,140.36,144.10756799855977,,141.644479501953,144.10756799855977
17-Mar-26,11.40,140.3,140.4,140.21,140.26,144.0998805500112,,141.5945315517577,144.0998805500112
17-Mar-26,11.45,140.17,140.4,140.1,140.1,144.0918887806805,,141.50057839658191,144.0918887806805
17-Mar-26,11.50,140.12,140.34,140.1,140.19,144.08409279910072,,141.41752055692373,144.08409279910072
17-Mar-26,11.55,140.21,140.32,139.65,139.83,144.07559311318843,,141.26376850123137,144.07559311318843
17-Mar-26,12.00,139.73,140.0,139.66,139.7,144.06685066940585,,141.0828916511082,144.06685066940585
17-Mar-26,12.05,139.7,139.8,139.6,139.76,144.05824557316328,,140.8876024859974,144.05824557316328
17-Mar-26,12.10,139.86,139.86,139.7,139.7,144.04953778980033,,140.8876024859974,144.04953778980033
17-Mar-26,12.15,139.7,139.73,139.48,139.52,144.04048776424628,,140.68515801365788,144.04048776424628
17-Mar-26,12.20,139.63,139.74,139.56,139.65,144.0317155609211,,140.68515801365788,144.0317155609211
