time,open,high,low,close,EMA
2025-07-28T09:15:00+05:30,911,911.5,905.1,905.6,
2025-07-28T09:18:00+05:30,906.15,910,904.05,909.1,
2025-07-28T09:21:00+05:30,909.05,910.15,906.55,909.35,
2025-07-28T09:24:00+05:30,909.35,912,908.45,909.7,
2025-07-28T09:27:00+05:30,909.55,910.4,908.25,909.55,
2025-07-28T09:30:00+05:30,909.65,909.65,907,908.5,
2025-07-28T09:33:00+05:30,908.4,909.1,907.55,909.05,
2025-07-28T09:36:00+05:30,908.9,911.15,908.45,909.25,
2025-07-28T09:39:00+05:30,909,910.7,908.7,910.7,
2025-07-28T09:42:00+05:30,910.7,911.15,909.7,910.3,
2025-07-28T09:45:00+05:30,910.2,913.25,910.2,912.85,
2025-07-28T09:48:00+05:30,912.7,913.05,910.75,911.05,
2025-07-28T09:51:00+05:30,911,912,908.65,909.5,
2025-07-28T09:54:00+05:30,909.45,910.45,908.8,909.5,
2025-07-28T09:57:00+05:30,909.35,911.5,908.05,911.4,
2025-07-28T10:00:00+05:30,911.5,911.9,909.5,910.8,
2025-07-28T10:03:00+05:30,910.55,910.55,908.3,909.15,
2025-07-28T10:06:00+05:30,909,910.8,909,910.45,
2025-07-28T10:09:00+05:30,910.45,910.45,909.4,909.4,
2025-07-28T10:12:00+05:30,909.4,910,909.35,909.6,
2025-07-28T10:15:00+05:30,909.9,912,909.9,911.8,
2025-07-28T10:18:00+05:30,911.95,912.8,911,912.8,
2025-07-28T10:21:00+05:30,912.6,912.95,911.2,912.2,
2025-07-28T10:24:00+05:30,912.25,912.25,911.05,911.35,
2025-07-28T10:27:00+05:30,910.9,911.45,910.65,911.05,
2025-07-28T10:30:00+05:30,911.25,913.75,910.35,910.35,
2025-07-28T10:33:00+05:30,910.2,910.85,909.65,910.3,
2025-07-28T10:36:00+05:30,910.3,910.6,909.3,909.4,
2025-07-28T10:39:00+05:30,909.4,909.7,908.4,908.65,
2025-07-28T10:42:00+05:30,908.65,908.75,907.7,908.05,
2025-07-28T10:45:00+05:30,907.8,907.95,906.4,907.5,
2025-07-28T10:48:00+05:30,907.45,908.3,907.2,907.8,
2025-07-28T10:51:00+05:30,907.9,910,907.9,909,
2025-07-28T10:54:00+05:30,909.15,909.5,908.5,908.95,
2025-07-28T10:57:00+05:30,908.9,911.7,908.9,911,
2025-07-28T11:00:00+05:30,910.85,911.95,910.75,911.1,
2025-07-28T11:03:00+05:30,911,911.1,908.6,909,
2025-07-28T11:06:00+05:30,908.8,908.95,908.1,908.1,
2025-07-28T11:09:00+05:30,908,908.45,907.65,908.15,
2025-07-28T11:12:00+05:30,908.3,908.35,907.65,907.65,
2025-07-28T11:15:00+05:30,907.85,908.65,907.6,908.3,
2025-07-28T11:18:00+05:30,908.2,908.45,907.85,908.45,
2025-07-28T11:21:00+05:30,908.3,908.8,908.05,908.1,
2025-07-28T11:24:00+05:30,908.15,908.6,907.7,908.6,
2025-07-28T11:27:00+05:30,908.5,909.15,907.85,908.35,
2025-07-28T11:30:00+05:30,908.25,909.4,907.65,909.1,
2025-07-28T11:33:00+05:30,909.1,909.4,908.15,908.25,
2025-07-28T11:36:00+05:30,908.4,908.4,907.5,907.75,
2025-07-28T11:39:00+05:30,907.95,908.3,907.5,907.6,
2025-07-28T11:42:00+05:30,907.65,908.45,907.6,908.45,
2025-07-28T11:45:00+05:30,908.2,908.45,908,908.45,
2025-07-28T11:48:00+05:30,908.45,908.6,907.8,907.8,
2025-07-28T11:51:00+05:30,907.5,907.75,906.85,907.7,
2025-07-28T11:54:00+05:30,908.1,909,907.95,908.9,
2025-07-28T11:57:00+05:30,909.2,910.2,909.1,910.2,
2025-07-28T12:00:00+05:30,910.2,910.25,908.7,909.05,
2025-07-28T12:03:00+05:30,909.05,909.3,908.5,908.65,
2025-07-28T12:06:00+05:30,908.6,909.25,908.05,908.5,
2025-07-28T12:09:00+05:30,908.5,908.55,908,908.15,
2025-07-28T12:12:00+05:30,908.15,908.2,907.15,907.2,
2025-07-28T12:15:00+05:30,907.25,907.6,906,906,
2025-07-28T12:18:00+05:30,906.05,906.5,905.5,905.6,
2025-07-28T12:21:00+05:30,905.65,905.65,904.65,905.2,
2025-07-28T12:24:00+05:30,905.2,905.6,904.7,904.75,
2025-07-28T12:27:00+05:30,904.75,904.9,903.65,904.6,
2025-07-28T12:30:00+05:30,904.6,904.75,904.15,904.35,
2025-07-28T12:33:00+05:30,904.3,904.45,903.75,904,
2025-07-28T12:36:00+05:30,904,904.25,903.9,904,
2025-07-28T12:39:00+05:30,904.05,904.3,903.95,904.3,
2025-07-28T12:42:00+05:30,904.3,904.5,902.75,903.45,
2025-07-28T12:45:00+05:30,903.4,903.9,903.05,903.6,
2025-07-28T12:48:00+05:30,903.6,903.75,902.2,902.65,
2025-07-28T12:51:00+05:30,902.5,902.5,900.85,902.25,
