time,open,high,low,close,EMA
2024-04-15T09:15:00+05:30,1649.95,1654.85,1635.15,1636.8,
2024-04-15T09:18:00+05:30,1635,1637.9,1628,1628,
2024-04-15T09:21:00+05:30,1627.35,1645.1,1626,1645.1,
2024-04-15T09:24:00+05:30,1644.3,1647.2,1632.95,1635.85,
2024-04-15T09:27:00+05:30,1635.85,1638.1,1631,1632.2,
2024-04-15T09:30:00+05:30,1633,1635.25,1629.45,1631.55,
2024-04-15T09:33:00+05:30,1631.65,1631.65,1623.25,1623.3,
2024-04-15T09:36:00+05:30,1623.85,1623.85,1610,1620,
2024-04-15T09:39:00+05:30,1620.7,1628.8,1620,1627.8,
2024-04-15T09:42:00+05:30,1628.05,1637,1628,1637,
2024-04-15T09:45:00+05:30,1636.8,1643.8,1636.8,1643.75,
2024-04-15T09:48:00+05:30,1643.75,1646.55,1642.2,1644.85,
2024-04-15T09:51:00+05:30,1644,1646.4,1643.95,1646.4,
2024-04-15T09:54:00+05:30,1646.4,1649.95,1645.7,1649.95,
2024-04-15T09:57:00+05:30,1650,1651.45,1648.8,1649.35,
2024-04-15T10:00:00+05:30,1650.95,1651.95,1648.9,1650.75,
2024-04-15T10:03:00+05:30,1650.7,1654,1650.7,1653.45,
2024-04-15T10:06:00+05:30,1653.45,1654.05,1651.25,1652,
2024-04-15T10:09:00+05:30,1652.15,1654,1650.9,1652.5,
2024-04-15T10:12:00+05:30,1653.75,1656.8,1652.4,1656.65,
2024-04-15T10:15:00+05:30,1657.45,1657.45,1654.15,1655.05,
2024-04-15T10:18:00+05:30,1655.05,1657.45,1654.05,1657,
2024-04-15T10:21:00+05:30,1656.6,1657.85,1656.55,1656.55,
2024-04-15T10:24:00+05:30,1656.55,1659.6,1656.35,1658.45,
2024-04-15T10:27:00+05:30,1659.2,1662.85,1658.25,1660,
2024-04-15T10:30:00+05:30,1660,1660.25,1657,1659.8,
2024-04-15T10:33:00+05:30,1658.75,1661.5,1658.75,1660.45,
2024-04-15T10:36:00+05:30,1660.05,1660.05,1657.55,1658.85,
2024-04-15T10:39:00+05:30,1658.95,1664.8,1658.35,1663,
2024-04-15T10:42:00+05:30,1663,1664,1661.55,1664,
2024-04-15T10:45:00+05:30,1663.25,1665.2,1659,1659,
2024-04-15T10:48:00+05:30,1659,1663.4,1659,1663.1,
2024-04-15T10:51:00+05:30,1663.2,1663.2,1661.75,1661.95,
2024-04-15T10:54:00+05:30,1661.2,1662,1661,1661.65,
2024-04-15T10:57:00+05:30,1661,1665.95,1660.5,1664.7,
2024-04-15T11:00:00+05:30,1665.75,1665.9,1660.75,1660.75,
2024-04-15T11:03:00+05:30,1661.75,1661.8,1659.9,1659.9,
2024-04-15T11:06:00+05:30,1659.9,1661.2,1659.25,1660.75,
2024-04-15T11:09:00+05:30,1660.5,1660.5,1659,1659.65,
2024-04-15T11:12:00+05:30,1659,1659,1657.95,1657.95,
2024-04-15T11:15:00+05:30,1657.15,1660.6,1657.15,1659.95,
2024-04-15T11:18:00+05:30,1660.55,1661,1659.55,1659.95,
2024-04-15T11:21:00+05:30,1660.05,1661.85,1659.35,1661.85,
2024-04-15T11:24:00+05:30,1661.75,1662.55,1661,1661.7,
2024-04-15T11:27:00+05:30,1662.5,1662.8,1661.45,1662.7,
2024-04-15T11:30:00+05:30,1662.1,1662.65,1660.35,1660.35,
2024-04-15T11:33:00+05:30,1660.25,1662.25,1660.2,1662.25,
2024-04-15T11:36:00+05:30,1661.5,1662.2,1659.1,1659.1,
2024-04-15T11:39:00+05:30,1659.05,1660.25,1659.05,1659.45,
2024-04-15T11:42:00+05:30,1659.45,1659.8,1659.1,1659.2,
2024-04-15T11:45:00+05:30,1659.2,1661.4,1659.2,1661.1,
2024-04-15T11:48:00+05:30,1661.15,1661.15,1659.2,1659.5,
2024-04-15T11:51:00+05:30,1659.25,1660.4,1659.25,1660,
2024-04-15T11:54:00+05:30,1660,1660,1659.4,1660,
2024-04-15T11:57:00+05:30,1660,1660,1659.55,1659.55,
2024-04-15T12:00:00+05:30,1659.4,1661.25,1659.4,1661.25,
2024-04-15T12:03:00+05:30,1661.3,1663.1,1661.3,1661.85,
2024-04-15T12:06:00+05:30,1661.55,1662,1660.15,1660.5,
2024-04-15T12:09:00+05:30,1660.5,1661.05,1660.5,1661.05,
2024-04-15T12:12:00+05:30,1660.6,1661.55,1660.6,1661.15,
2024-04-15T12:15:00+05:30,1661.05,1662.3,1660.5,1662,
2024-04-15T12:18:00+05:30,1662.15,1662.4,1660.3,1660.7,
2024-04-15T12:21:00+05:30,1661.5,1664.2,1661.5,1663.15,
2024-04-15T12:24:00+05:30,1663.15,1664,1662.55,1663.1,
2024-04-15T12:27:00+05:30,1663.15,1663.95,1660.4,1661.05,
2024-04-15T12:30:00+05:30,1661.8,1662.6,1661.1,1661.9,
2024-04-15T12:33:00+05:30,1662.75,1664.85,1662.75,1664.4,
2024-04-15T12:36:00+05:30,1664.4,1664.4,1662.9,1663.75,
2024-04-15T12:39:00+05:30,1663.05,1664.4,1662.75,1664,
2024-04-15T12:42:00+05:30,1663.8,1664,1663.2,1664,
2024-04-15T12:45:00+05:30,1664,1664.9,1664,1664.45,
2024-04-15T12:48:00+05:30,1664.9,1669.75,1664.9,1668.7,
2024-04-15T12:51:00+05:30,1668.45,1669.05,1666.6,1666.6,
2024-04-15T12:54:00+05:30,1667.05,1667.4,1663.55,1664.8,
2024-04-15T12:57:00+05:30,1664.55,1664.7,1662,1662.15,
2024-04-15T13:00:00+05:30,1662.05,1663.85,1660.65,1663.3,
2024-04-15T13:03:00+05:30,1663.3,1663.85,1660.6,1660.6,
2024-04-15T13:06:00+05:30,1661,1662,1660.6,1661.05,
2024-04-15T13:09:00+05:30,1661.6,1664.1,1661.2,1663.25,
2024-04-15T13:12:00+05:30,1663.5,1664.1,1661.25,1663,
2024-04-15T13:15:00+05:30,1662.6,1663.95,1662.3,1663.55,
2024-04-15T13:18:00+05:30,1663.55,1664.9,1663.5,1663.5,
2024-04-15T13:21:00+05:30,1663.5,1665.5,1662.9,1664.25,
2024-04-15T13:24:00+05:30,1663.75,1664.5,1661.8,1662,
2024-04-15T13:27:00+05:30,1662.55,1664.85,1662.55,1663.95,
2024-04-15T13:30:00+05:30,1664.3,1664.45,1663.05,1664.1,
2024-04-15T13:33:00+05:30,1664.15,1664.15,1662.15,1662.95,
2024-04-15T13:36:00+05:30,1663,1663,1662.6,1662.6,
