Symbol,Date,Time,Open,High,Low,Close,EMA,Signal,Qty,TimeChart,TimeEpoch,SignalKey
Kaynes,09-Feb-24,14.24,2886.45,2907.0,2886.45,2903.9,2890.016124995174,BUY,100,2024-02-09 14:24,1707468840,09-Feb-24|14.24|2886.45|2903.9
Kaynes,12-Feb-24,10.09,2899.5,2899.95,2889.0,2890.0,2896.3587500011545,SELL,100,2024-02-12 10:09,1707712740,12-Feb-24|10.09|2899.5|2890.0
Kaynes,12-Feb-24,13.33,2887.5,2899.9,2887.5,2895.35,2885.583606590391,BUY,100,2024-02-12 13:33,1707724980,12-Feb-24|13.33|2887.5|2895.35
Kaynes,12-Feb-24,15.03,2895.0,2895.0,2882.6,2882.6,2890.1152402546927,SELL,100,2024-02-12 15:03,1707730380,12-Feb-24|15.03|2895.0|2882.6
Kaynes,13-Feb-24,14.27,2823.4,2840.0,2820.6,2839.05,2819.3177945917632,BUY,100,2024-02-13 14:27,1707814620,13-Feb-24|14.27|2823.4|2839.05
Kaynes,14-Feb-24,13.06,2848.0,2848.0,2833.0,2833.0,2841.525892187052,SELL,100,2024-02-14 13:06,1707896160,14-Feb-24|13.06|2848.0|2833.0
Kaynes,14-Feb-24,13.36,2849.5,2859.85,2849.5,2857.45,2841.7231392228687,BUY,100,2024-02-14 13:36,1707897960,14-Feb-24|13.36|2849.5|2857.45
Kaynes,15-Feb-24,11.27,2843.05,2843.05,2833.25,2835.45,2845.975579561072,SELL,100,2024-02-15 11:27,1707976620,15-Feb-24|11.27|2843.05|2835.45
Kaynes,16-Feb-24,09.18,2844.95,2880.95,2841.4,2864.4,2821.2178898155307,BUY,100,2024-02-16 09:18,1708055280,16-Feb-24|09.18|2844.95|2864.4
Kaynes,16-Feb-24,11.24,2832.15,2837.55,2825.0,2825.0,2836.4825671398544,SELL,100,2024-02-16 11:24,1708062840,16-Feb-24|11.24|2832.15|2825.0
Kaynes,19-Feb-24,09.18,2859.05,2917.1,2859.05,2912.95,2818.829853762048,BUY,100,2024-02-19 09:18,1708314480,19-Feb-24|09.18|2859.05|2912.95
Kaynes,20-Feb-24,11.24,2860.0,2860.0,2850.0,2850.0,2854.058206470932,SELL,100,2024-02-20 11:24,1708408440,20-Feb-24|11.24|2860.0|2850.0
Kaynes,21-Feb-24,09.21,2810.55,2830.0,2809.45,2822.0,2816.4401714209425,BUY,100,2024-02-21 09:21,1708487460,21-Feb-24|09.21|2810.55|2822.0
Kaynes,21-Feb-24,09.57,2831.95,2831.95,2781.05,2794.9,2817.3176869794183,SELL,100,2024-02-21 09:57,1708489620,21-Feb-24|09.57|2831.95|2794.9
Kaynes,21-Feb-24,15.18,2802.55,2817.4,2802.55,2817.4,2804.617121299054,BUY,100,2024-02-21 15:18,1708508880,21-Feb-24|15.18|2802.55|2817.4
Kaynes,22-Feb-24,10.18,2813.2,2813.2,2803.0,2803.85,2811.781885878272,SELL,100,2024-02-22 10:18,1708577280,22-Feb-24|10.18|2813.2|2803.85
Kaynes,22-Feb-24,11.54,2817.65,2829.0,2815.15,2828.65,2810.466828473438,BUY,100,2024-02-22 11:54,1708583040,22-Feb-24|11.54|2817.65|2828.65
Kaynes,23-Feb-24,15.15,2907.2,2911.15,2845.8,2855.0,2885.732736409375,SELL,100,2024-02-23 15:15,1708681500,23-Feb-24|15.15|2907.2|2855.0
Kaynes,26-Feb-24,09.24,2892.95,2915.0,2890.55,2912.4,2883.315389488876,BUY,100,2024-02-26 09:24,1708919640,26-Feb-24|09.24|2892.95|2912.4
Kaynes,26-Feb-24,13.12,2919.3,2923.95,2896.3,2896.75,2921.123912224716,SELL,100,2024-02-26 13:12,1708933320,26-Feb-24|13.12|2919.3|2896.75
Kaynes,27-Feb-24,09.30,2934.0,2949.0,2934.0,2948.0,2908.831479701702,BUY,100,2024-02-27 09:30,1709006400,27-Feb-24|09.30|2934.0|2948.0
Kaynes,27-Feb-24,14.00,2917.05,2917.05,2910.05,2910.05,2919.341088271423,SELL,100,2024-02-27 14:00,1709022600,27-Feb-24|14.00|2917.05|2910.05
Kaynes,27-Feb-24,15.00,2925.0,2930.0,2924.65,2930.0,2918.8306618077177,BUY,100,2024-02-27 15:00,1709026200,27-Feb-24|15.00|2925.0|2930.0
Kaynes,28-Feb-24,10.45,2924.0,2926.25,2918.95,2920.95,2926.756740741884,SELL,100,2024-02-28 10:45,1709097300,28-Feb-24|10.45|2924.0|2920.95
Kaynes,29-Feb-24,15.03,2873.5,2895.0,2873.5,2895.0,2876.71106016895,BUY,100,2024-02-29 15:03,1709199180,29-Feb-24|15.03|2873.5|2895.0
Kaynes,01-Mar-24,14.48,2959.8,2959.8,2946.3,2946.3,2954.96799610301,SELL,100,2024-03-01 14:48,1709284680,01-Mar-24|14.48|2959.8|2946.3
Kaynes,02-Mar-24,09.27,2979.0,2988.55,2975.05,2988.55,2955.227264654556,BUY,100,2024-03-02 09:27,1709351820,02-Mar-24|09.27|2979.0|2988.55
Kaynes,06-Mar-24,09.48,3151.1,3152.85,3099.85,3105.55,3148.419472431396,SELL,100,2024-03-06 09:48,1709698680,06-Mar-24|09.48|3151.1|3105.55
Kaynes,06-Mar-24,15.03,3055.25,3130.85,3050.0,3114.1,3054.0874648793792,BUY,100,2024-03-06 15:03,1709717580,06-Mar-24|15.03|3055.25|3114.1
Kaynes,11-Mar-24,09.18,3030.0,3030.0,3001.0,3005.7,3093.437668563049,SELL,100,2024-03-11 09:18,1710128880,11-Mar-24|09.18|3030.0|3005.7
Kaynes,13-Mar-24,14.54,2772.9,2805.0,2771.3,2805.0,2768.689858276229,BUY,100,2024-03-13 14:54,1710321840,13-Mar-24|14.54|2772.9|2805.0
Kaynes,14-Mar-24,12.42,2759.5,2759.5,2742.0,2742.0,2764.571560965317,SELL,100,2024-03-14 12:42,1710400320,14-Mar-24|12.42|2759.5|2742.0
Kaynes,19-Mar-24,09.27,2624.45,2661.25,2621.1,2657.65,2631.70845524872,BUY,100,2024-03-19 09:27,1710820620,19-Mar-24|09.27|2624.45|2657.65
Kaynes,19-Mar-24,09.42,2628.6,2631.2,2615.0,2618.45,2631.6533521368456,SELL,100,2024-03-19 09:42,1710821520,19-Mar-24|09.42|2628.6|2618.45
Kaynes,19-Mar-24,13.00,2625.55,2638.0,2625.55,2636.0,2623.532759995793,BUY,100,2024-03-19 13:00,1710833400,19-Mar-24|13.00|2625.55|2636.0
Kaynes,19-Mar-24,14.30,2620.7,2622.4,2600.05,2603.8,2624.403965643593,SELL,100,2024-03-19 14:30,1710838800,19-Mar-24|14.30|2620.7|2603.8
Kaynes,21-Mar-24,10.48,2608.8,2624.05,2605.9,2614.0,2604.9860060697592,BUY,100,2024-03-21 10:48,1710998280,21-Mar-24|10.48|2608.8|2614.0
