Symbol,Date,Time,Open,High,Low,Close,EMA,Signal,Qty,TimeChart,TimeEpoch,SignalKey
MARUTI,07-Jan-26,12.15,17024.0,17027.0,16785.0,16793.0,16793.0,SELL,1,2026-01-07 12:15,1767768300,07-Jan-26|12.15|17024.0|16793.0
